Category,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Reimpor,2018,11/02/2018,Sunday,2020-09-02,All,All,All,$,0,3000000
Reimpor,2020,09/02/2020,Sunday,2020-09-02,All,All,All,$,0,4000000
Reimpor,2016,07/02/2016,Sunday,2020-09-02,All,All,All,$,0,2000000
Reimpor,2019,10/02/2019,Sunday,2020-09-02,All,All,All,$,0,4000000
Reimpor,2017,12/02/2017,Sunday,2020-09-02,All,All,All,$,0,1000000
Reimpor,2019,11/03/2019,Monday,2020-09-03,All,All,All,$,0,18000000
Reimpor,2016,07/03/2016,Monday,2020-09-03,All,All,All,$,1000000,19000000
Reimpor,2017,13/03/2017,Monday,2020-09-03,All,All,All,$,0,14000000
Reimpor,2015,09/03/2015,Monday,2020-09-03,All,All,All,$,1000000,27000000
Reimpor,2020,09/03/2020,Monday,2020-09-03,All,All,All,$,1000000,20000000
Reimpor,2018,12/03/2018,Monday,2020-09-03,All,All,All,$,1000000,20000000
Reimpor,2020,09/04/2020,Thursday,2020-09-04,All,All,All,$,1000000,32000000
Reimpor,2016,07/04/2016,Thursday,2020-09-04,All,All,All,$,2000000,41000000
Reimpor,2017,13/04/2017,Thursday,2020-09-04,All,All,All,$,1000000,35000000
Reimpor,2018,12/04/2018,Thursday,2020-09-04,All,All,All,$,1000000,33000000
Reimpor,2015,09/04/2015,Thursday,2020-09-04,All,All,All,$,1000000,46000000
Reimpor,2019,11/04/2019,Thursday,2020-09-04,All,All,All,$,1000000,33000000
Reimpor,2018,12/05/2018,Saturday,2020-09-05,All,All,All,$,0,60000000
Reimpor,2019,11/05/2019,Saturday,2020-09-05,All,All,All,$,0,52000000
Reimpor,2016,07/05/2016,Saturday,2020-09-05,All,All,All,$,0,62000000
Reimpor,2017,13/05/2017,Saturday,2020-09-05,All,All,All,$,0,48000000
Reimpor,2020,09/05/2020,Saturday,2020-09-05,All,All,All,$,0,46000000
Reimpor,2015,09/05/2015,Saturday,2020-09-05,All,All,All,$,0,70000000
Reimpor,2015,09/06/2015,Tuesday,2020-09-06,All,All,All,$,1000000,84000000
Reimpor,2018,12/06/2018,Tuesday,2020-09-06,All,All,All,$,1000000,78000000
Reimpor,2020,09/06/2020,Tuesday,2020-09-06,All,All,All,$,0,60000000
Reimpor,2016,07/06/2016,Tuesday,2020-09-06,All,All,All,$,1000000,76000000
Reimpor,2019,11/06/2019,Tuesday,2020-09-06,All,All,All,$,1000000,67000000
Reimpor,2017,13/06/2017,Tuesday,2020-09-06,All,All,All,$,0,60000000
Reimpor,2016,07/07/2016,Thursday,2020-09-07,All,All,All,$,1000000,93000000
Reimpor,2019,11/07/2019,Thursday,2020-09-07,All,All,All,$,0,85000000
Reimpor,2015,09/07/2015,Thursday,2020-09-07,All,All,All,$,0,97000000
Reimpor,2018,12/07/2018,Thursday,2020-09-07,All,All,All,$,0,92000000
Reimpor,2017,13/07/2017,Thursday,2020-09-07,All,All,All,$,0,74000000
Reimpor,2020,09/07/2020,Thursday,2020-09-07,All,All,All,$,0,82000000
Reimpor,2016,07/08/2016,Sunday,2020-09-08,All,All,All,$,0,110000000
Reimpor,2015,09/08/2015,Sunday,2020-09-08,All,All,All,$,0,122000000
Reimpor,2019,11/08/2019,Sunday,2020-09-08,All,All,All,$,0,98000000
Reimpor,2018,12/08/2018,Sunday,2020-09-08,All,All,All,$,0,107000000
Reimpor,2020,09/08/2020,Sunday,2020-09-08,All,All,All,$,0,105000000
Reimpor,2017,13/08/2017,Sunday,2020-09-08,All,All,All,$,0,91000000
Reimpor,2017,13/09/2017,Wednesday,2020-09-09,All,All,All,$,1000000,117000000
Reimpor,2019,11/09/2019,Wednesday,2020-09-09,All,All,All,$,0,113000000
Reimpor,2018,12/09/2018,Wednesday,2020-09-09,All,All,All,$,0,122000000
Reimpor,2020,09/09/2020,Wednesday,2020-09-09,All,All,All,$,0,127000000
Reimpor,2015,09/09/2015,Wednesday,2020-09-09,All,All,All,$,1000000,157000000
Reimpor,2016,07/09/2016,Wednesday,2020-09-09,All,All,All,$,0,128000000
Reimpor,2016,07/10/2016,Friday,2020-09-10,All,All,All,$,0,143000000
Reimpor,2019,11/10/2019,Friday,2020-09-10,All,All,All,$,1000000,126000000
Reimpor,2017,13/10/2017,Friday,2020-09-10,All,All,All,$,0,134000000
Reimpor,2015,09/10/2015,Friday,2020-09-10,All,All,All,$,1000000,176000000
Reimpor,2018,12/10/2018,Friday,2020-09-10,All,All,All,$,0,139000000
Reimpor,2020,09/10/2020,Friday,2020-09-10,All,All,All,$,1000000,138000000
Reimpor,2018,12/11/2018,Monday,2020-09-11,All,All,All,$,1000000,153000000
Reimpor,2017,13/11/2017,Monday,2020-09-11,All,All,All,$,1000000,156000000
Reimpor,2015,09/11/2015,Monday,2020-09-11,All,All,All,$,0,199000000
Reimpor,2019,11/11/2019,Monday,2020-09-11,All,All,All,$,2000000,143000000
Reimpor,2016,07/11/2016,Monday,2020-09-11,All,All,All,$,1000000,160000000
Reimpor,2020,09/11/2020,Monday,2020-09-11,All,All,All,$,1000000,159000000
Reimpor,2018,12/12/2018,Wednesday,2020-09-12,All,All,All,$,0,173000000
Reimpor,2017,13/12/2017,Wednesday,2020-09-12,All,All,All,$,0,173000000
Reimpor,2019,11/12/2019,Wednesday,2020-09-12,All,All,All,$,1000000,166000000
Reimpor,2015,09/12/2015,Wednesday,2020-09-12,All,All,All,$,1000000,223000000
Reimpor,2016,07/12/2016,Wednesday,2020-09-12,All,All,All,$,2000000,178000000
Reimpor,2020,09/12/2020,Wednesday,2020-09-12,All,All,All,$,1000000,177000000
Reimpor,2017,17/09/2017,Sunday,2020-09-13,All,All,All,$,0,120000000
Reimpor,2018,16/09/2018,Sunday,2020-09-13,All,All,All,$,0,125000000
Reimpor,2019,15/09/2019,Sunday,2020-09-13,All,All,All,$,0,115000000
Reimpor,2020,13/09/2020,Sunday,2020-09-13,All,All,All,$,0,127000000
Reimpor,2015,13/09/2015,Sunday,2020-09-13,All,All,All,$,0,159000000
Reimpor,2016,11/09/2016,Sunday,2020-09-13,All,All,All,$,0,128000000
Reimpor,2015,14/09/2015,Monday,2020-09-14,All,All,All,$,2000000,161000000
Reimpor,2020,14/09/2020,Monday,2020-09-14,All,All,All,$,0,127000000
Reimpor,2018,17/09/2018,Monday,2020-09-14,All,All,All,$,0,126000000
Reimpor,2017,18/09/2017,Monday,2020-09-14,All,All,All,$,1000000,121000000
Reimpor,2016,12/09/2016,Monday,2020-09-14,All,All,All,$,1000000,129000000
Reimpor,2019,16/09/2019,Monday,2020-09-14,All,All,All,$,0,115000000
Reimpor,2020,15/09/2020,Tuesday,2020-09-15,All,All,All,$,0,128000000
Reimpor,2015,15/09/2015,Tuesday,2020-09-15,All,All,All,$,0,161000000
Reimpor,2018,18/09/2018,Tuesday,2020-09-15,All,All,All,$,1000000,126000000
Reimpor,2017,19/09/2017,Tuesday,2020-09-15,All,All,All,$,0,121000000
Reimpor,2019,17/09/2019,Tuesday,2020-09-15,All,All,All,$,0,116000000
Reimpor,2016,13/09/2016,Tuesday,2020-09-15,All,All,All,$,0,129000000
Reimpor,2018,19/09/2018,Wednesday,2020-09-16,All,All,All,$,0,127000000
Reimpor,2019,18/09/2019,Wednesday,2020-09-16,All,All,All,$,1000000,116000000
Reimpor,2015,16/09/2015,Wednesday,2020-09-16,All,All,All,$,4000000,165000000
Reimpor,2016,14/09/2016,Wednesday,2020-09-16,All,All,All,$,0,130000000
Reimpor,2020,16/09/2020,Wednesday,2020-09-16,All,All,All,$,1000000,129000000
Reimpor,2017,20/09/2017,Wednesday,2020-09-16,All,All,All,$,1000000,122000000
Reimpor,2017,21/09/2017,Thursday,2020-09-17,All,All,All,$,0,122000000
Reimpor,2015,17/09/2015,Thursday,2020-09-17,All,All,All,$,0,166000000
Reimpor,2018,20/09/2018,Thursday,2020-09-17,All,All,All,$,0,127000000
Reimpor,2019,19/09/2019,Thursday,2020-09-17,All,All,All,$,0,117000000
Reimpor,2016,15/09/2016,Thursday,2020-09-17,All,All,All,$,2000000,131000000
Reimpor,2020,17/09/2020,Thursday,2020-09-17,All,All,All,$,0,129000000
Reimpor,2020,18/09/2020,Friday,2020-09-18,All,All,All,$,1000000,130000000
Reimpor,2016,16/09/2016,Friday,2020-09-18,All,All,All,$,1000000,132000000
Reimpor,2018,21/09/2018,Friday,2020-09-18,All,All,All,$,1000000,128000000
Reimpor,2019,20/09/2019,Friday,2020-09-18,All,All,All,$,1000000,117000000
Reimpor,2015,18/09/2015,Friday,2020-09-18,All,All,All,$,1000000,167000000
Reimpor,2017,22/09/2017,Friday,2020-09-18,All,All,All,$,0,122000000
Reimpor,2016,17/09/2016,Saturday,2020-09-19,All,All,All,$,0,132000000
Reimpor,2018,22/09/2018,Saturday,2020-09-19,All,All,All,$,0,128000000
Reimpor,2019,21/09/2019,Saturday,2020-09-19,All,All,All,$,0,117000000
Reimpor,2020,19/09/2020,Saturday,2020-09-19,All,All,All,$,0,130000000
Reimpor,2015,19/09/2015,Saturday,2020-09-19,All,All,All,$,0,167000000
Reimpor,2017,23/09/2017,Saturday,2020-09-19,All,All,All,$,0,123000000
Reimpor,2017,24/09/2017,Sunday,2020-09-20,All,All,All,$,0,123000000
Reimpor,2019,22/09/2019,Sunday,2020-09-20,All,All,All,$,0,117000000
Reimpor,2018,23/09/2018,Sunday,2020-09-20,All,All,All,$,0,128000000
Reimpor,2016,18/09/2016,Sunday,2020-09-20,All,All,All,$,0,132000000
Reimpor,2015,20/09/2015,Sunday,2020-09-20,All,All,All,$,0,167000000
Reimpor,2020,20/09/2020,Sunday,2020-09-20,All,All,All,$,0,130000000
Reimpor,2015,21/09/2015,Monday,2020-09-21,All,All,All,$,1000000,167000000
Reimpor,2020,21/09/2020,Monday,2020-09-21,All,All,All,$,0,130000000
Reimpor,2016,19/09/2016,Monday,2020-09-21,All,All,All,$,0,132000000
Reimpor,2018,24/09/2018,Monday,2020-09-21,All,All,All,$,1000000,129000000
Reimpor,2017,25/09/2017,Monday,2020-09-21,All,All,All,$,1000000,124000000
Reimpor,2019,23/09/2019,Monday,2020-09-21,All,All,All,$,1000000,118000000
Reimpor,2015,22/09/2015,Tuesday,2020-09-22,All,All,All,$,1000000,168000000
Reimpor,2017,26/09/2017,Tuesday,2020-09-22,All,All,All,$,0,124000000
Reimpor,2018,25/09/2018,Tuesday,2020-09-22,All,All,All,$,0,129000000
Reimpor,2016,20/09/2016,Tuesday,2020-09-22,All,All,All,$,0,132000000
Reimpor,2019,24/09/2019,Tuesday,2020-09-22,All,All,All,$,1000000,119000000
Reimpor,2020,22/09/2020,Tuesday,2020-09-22,All,All,All,$,0,131000000
Reimpor,2019,25/09/2019,Wednesday,2020-09-23,All,All,All,$,1000000,119000000
Reimpor,2017,27/09/2017,Wednesday,2020-09-23,All,All,All,$,2000000,126000000
Reimpor,2015,23/09/2015,Wednesday,2020-09-23,All,All,All,$,0,168000000
Reimpor,2016,21/09/2016,Wednesday,2020-09-23,All,All,All,$,1000000,134000000
Reimpor,2020,23/09/2020,Wednesday,2020-09-23,All,All,All,$,1000000,132000000
Reimpor,2018,26/09/2018,Wednesday,2020-09-23,All,All,All,$,2000000,131000000
Reimpor,2015,24/09/2015,Thursday,2020-09-24,All,All,All,$,1000000,170000000
Reimpor,2019,26/09/2019,Thursday,2020-09-24,All,All,All,$,0,120000000
Reimpor,2016,22/09/2016,Thursday,2020-09-24,All,All,All,$,2000000,135000000
Reimpor,2018,27/09/2018,Thursday,2020-09-24,All,All,All,$,0,131000000
Reimpor,2017,28/09/2017,Thursday,2020-09-24,All,All,All,$,1000000,126000000
Reimpor,2020,24/09/2020,Thursday,2020-09-24,All,All,All,$,0,132000000
Reimpor,2019,27/09/2019,Friday,2020-09-25,All,All,All,$,1000000,120000000
Reimpor,2015,25/09/2015,Friday,2020-09-25,All,All,All,$,1000000,170000000
Reimpor,2016,23/09/2016,Friday,2020-09-25,All,All,All,$,2000000,138000000
Reimpor,2018,28/09/2018,Friday,2020-09-25,All,All,All,$,0,131000000
Reimpor,2017,29/09/2017,Friday,2020-09-25,All,All,All,$,0,127000000
Reimpor,2020,25/09/2020,Friday,2020-09-25,All,All,All,$,1000000,133000000
Reimpor,2019,28/09/2019,Saturday,2020-09-26,All,All,All,$,0,120000000
Reimpor,2017,30/09/2017,Saturday,2020-09-26,All,All,All,$,0,127000000
Reimpor,2016,24/09/2016,Saturday,2020-09-26,All,All,All,$,0,138000000
Reimpor,2018,29/09/2018,Saturday,2020-09-26,All,All,All,$,0,131000000
Reimpor,2015,26/09/2015,Saturday,2020-09-26,All,All,All,$,0,170000000
Reimpor,2020,26/09/2020,Saturday,2020-09-26,All,All,All,$,0,133000000
Reimpor,2017,01/10/2017,Sunday,2020-09-27,All,All,All,$,0,127000000
Reimpor,2018,30/09/2018,Sunday,2020-09-27,All,All,All,$,0,132000000
Reimpor,2019,29/09/2019,Sunday,2020-09-27,All,All,All,$,0,120000000
Reimpor,2016,25/09/2016,Sunday,2020-09-27,All,All,All,$,0,138000000
Reimpor,2015,27/09/2015,Sunday,2020-09-27,All,All,All,$,0,170000000
Reimpor,2020,27/09/2020,Sunday,2020-09-27,All,All,All,$,0,133000000
Reimpor,2016,26/09/2016,Monday,2020-09-28,All,All,All,$,1000000,138000000
Reimpor,2018,01/10/2018,Monday,2020-09-28,All,All,All,$,1000000,133000000
Reimpor,2015,28/09/2015,Monday,2020-09-28,All,All,All,$,0,171000000
Reimpor,2017,02/10/2017,Monday,2020-09-28,All,All,All,$,1000000,128000000
Reimpor,2020,28/09/2020,Monday,2020-09-28,All,All,All,$,1000000,134000000
Reimpor,2019,30/09/2019,Monday,2020-09-28,All,All,All,$,0,121000000
Reimpor,2015,29/09/2015,Tuesday,2020-09-29,All,All,All,$,0,171000000
Reimpor,2018,02/10/2018,Tuesday,2020-09-29,All,All,All,$,0,133000000
Reimpor,2020,29/09/2020,Tuesday,2020-09-29,All,All,All,$,0,134000000
Reimpor,2019,01/10/2019,Tuesday,2020-09-29,All,All,All,$,0,121000000
Reimpor,2016,27/09/2016,Tuesday,2020-09-29,All,All,All,$,1000000,139000000
Reimpor,2017,03/10/2017,Tuesday,2020-09-29,All,All,All,$,0,128000000
Reimpor,2018,03/10/2018,Wednesday,2020-09-30,All,All,All,$,3000000,135000000
Reimpor,2019,02/10/2019,Wednesday,2020-09-30,All,All,All,$,0,121000000
Reimpor,2020,30/09/2020,Wednesday,2020-09-30,All,All,All,$,1000000,134000000
Reimpor,2015,30/09/2015,Wednesday,2020-09-30,All,All,All,$,0,171000000
Reimpor,2016,28/09/2016,Wednesday,2020-09-30,All,All,All,$,0,139000000
Reimpor,2017,04/10/2017,Wednesday,2020-09-30,All,All,All,$,0,128000000
Reimpor,2020,10/02/2020,Monday,2020-10-02,All,All,All,$,1000000,4000000
Reimpor,2017,13/02/2017,Monday,2020-10-02,All,All,All,$,0,2000000
Reimpor,2018,12/02/2018,Monday,2020-10-02,All,All,All,$,1000000,4000000
Reimpor,2015,09/02/2015,Monday,2020-10-02,All,All,All,$,1000000,6000000
Reimpor,2016,08/02/2016,Monday,2020-10-02,All,All,All,$,0,2000000
Reimpor,2019,11/02/2019,Monday,2020-10-02,All,All,All,$,1000000,5000000
Reimpor,2016,08/03/2016,Tuesday,2020-10-03,All,All,All,$,1000000,20000000
Reimpor,2018,13/03/2018,Tuesday,2020-10-03,All,All,All,$,0,21000000
Reimpor,2015,10/03/2015,Tuesday,2020-10-03,All,All,All,$,1000000,28000000
Reimpor,2020,10/03/2020,Tuesday,2020-10-03,All,All,All,$,0,20000000
Reimpor,2017,14/03/2017,Tuesday,2020-10-03,All,All,All,$,0,14000000
Reimpor,2019,12/03/2019,Tuesday,2020-10-03,All,All,All,$,1000000,18000000
Reimpor,2018,13/04/2018,Friday,2020-10-04,All,All,All,$,1000000,34000000
Reimpor,2015,10/04/2015,Friday,2020-10-04,All,All,All,$,0,47000000
Reimpor,2020,10/04/2020,Friday,2020-10-04,All,All,All,$,0,32000000
Reimpor,2016,08/04/2016,Friday,2020-10-04,All,All,All,$,0,42000000
Reimpor,2019,12/04/2019,Friday,2020-10-04,All,All,All,$,2000000,35000000
Reimpor,2017,14/04/2017,Friday,2020-10-04,All,All,All,$,0,35000000
Reimpor,2018,13/05/2018,Sunday,2020-10-05,All,All,All,$,0,60000000
Reimpor,2015,10/05/2015,Sunday,2020-10-05,All,All,All,$,0,70000000
Reimpor,2019,12/05/2019,Sunday,2020-10-05,All,All,All,$,0,52000000
Reimpor,2016,08/05/2016,Sunday,2020-10-05,All,All,All,$,0,62000000
Reimpor,2020,10/05/2020,Sunday,2020-10-05,All,All,All,$,0,46000000
Reimpor,2017,14/05/2017,Sunday,2020-10-05,All,All,All,$,0,48000000
Reimpor,2020,10/06/2020,Wednesday,2020-10-06,All,All,All,$,1000000,62000000
Reimpor,2017,14/06/2017,Wednesday,2020-10-06,All,All,All,$,0,60000000
Reimpor,2019,12/06/2019,Wednesday,2020-10-06,All,All,All,$,0,68000000
Reimpor,2015,10/06/2015,Wednesday,2020-10-06,All,All,All,$,1000000,85000000
Reimpor,2016,08/06/2016,Wednesday,2020-10-06,All,All,All,$,0,77000000
Reimpor,2018,13/06/2018,Wednesday,2020-10-06,All,All,All,$,1000000,79000000
Reimpor,2016,08/07/2016,Friday,2020-10-07,All,All,All,$,1000000,94000000
Reimpor,2018,13/07/2018,Friday,2020-10-07,All,All,All,$,1000000,93000000
Reimpor,2017,14/07/2017,Friday,2020-10-07,All,All,All,$,0,75000000
Reimpor,2015,10/07/2015,Friday,2020-10-07,All,All,All,$,0,98000000
Reimpor,2019,12/07/2019,Friday,2020-10-07,All,All,All,$,0,85000000
Reimpor,2020,10/07/2020,Friday,2020-10-07,All,All,All,$,2000000,84000000
Reimpor,2015,10/08/2015,Monday,2020-10-08,All,All,All,$,0,122000000
Reimpor,2017,14/08/2017,Monday,2020-10-08,All,All,All,$,2000000,93000000
Reimpor,2020,10/08/2020,Monday,2020-10-08,All,All,All,$,5000000,110000000
Reimpor,2016,08/08/2016,Monday,2020-10-08,All,All,All,$,1000000,111000000
Reimpor,2019,12/08/2019,Monday,2020-10-08,All,All,All,$,0,98000000
Reimpor,2018,13/08/2018,Monday,2020-10-08,All,All,All,$,1000000,108000000
Reimpor,2016,08/09/2016,Thursday,2020-10-09,All,All,All,$,1000000,128000000
Reimpor,2019,12/09/2019,Thursday,2020-10-09,All,All,All,$,1000000,114000000
Reimpor,2015,10/09/2015,Thursday,2020-10-09,All,All,All,$,1000000,158000000
Reimpor,2018,13/09/2018,Thursday,2020-10-09,All,All,All,$,1000000,124000000
Reimpor,2020,10/09/2020,Thursday,2020-10-09,All,All,All,$,0,127000000
Reimpor,2017,14/09/2017,Thursday,2020-10-09,All,All,All,$,1000000,119000000
Reimpor,2016,08/10/2016,Saturday,2020-10-10,All,All,All,$,0,143000000
Reimpor,2018,13/10/2018,Saturday,2020-10-10,All,All,All,$,0,139000000
Reimpor,2020,10/10/2020,Saturday,2020-10-10,All,All,All,$,5000000,144000000
Reimpor,2015,10/10/2015,Saturday,2020-10-10,All,All,All,$,0,176000000
Reimpor,2017,14/10/2017,Saturday,2020-10-10,All,All,All,$,0,134000000
Reimpor,2019,12/10/2019,Saturday,2020-10-10,All,All,All,$,0,126000000
Reimpor,2015,10/11/2015,Tuesday,2020-10-11,All,All,All,$,0,199000000
Reimpor,2019,12/11/2019,Tuesday,2020-10-11,All,All,All,$,2000000,145000000
Reimpor,2020,10/11/2020,Tuesday,2020-10-11,All,All,All,$,1000000,160000000
Reimpor,2018,13/11/2018,Tuesday,2020-10-11,All,All,All,$,0,153000000
Reimpor,2017,14/11/2017,Tuesday,2020-10-11,All,All,All,$,0,156000000
Reimpor,2016,08/11/2016,Tuesday,2020-10-11,All,All,All,$,0,160000000
Reimpor,2019,12/12/2019,Thursday,2020-10-12,All,All,All,$,1000000,167000000
Reimpor,2020,10/12/2020,Thursday,2020-10-12,All,All,All,$,1000000,178000000
Reimpor,2017,14/12/2017,Thursday,2020-10-12,All,All,All,$,1000000,173000000
Reimpor,2015,10/12/2015,Thursday,2020-10-12,All,All,All,$,2000000,225000000
Reimpor,2016,08/12/2016,Thursday,2020-10-12,All,All,All,$,0,178000000
Reimpor,2018,13/12/2018,Thursday,2020-10-12,All,All,All,$,2000000,174000000
Reimpor,2017,17/10/2017,Tuesday,2020-10-13,All,All,All,$,0,135000000
Reimpor,2020,13/10/2020,Tuesday,2020-10-13,All,All,All,$,1000000,145000000
Reimpor,2016,11/10/2016,Tuesday,2020-10-13,All,All,All,$,0,144000000
Reimpor,2018,16/10/2018,Tuesday,2020-10-13,All,All,All,$,0,140000000
Reimpor,2015,13/10/2015,Tuesday,2020-10-13,All,All,All,$,2000000,178000000
Reimpor,2019,15/10/2019,Tuesday,2020-10-13,All,All,All,$,0,127000000
Reimpor,2017,18/10/2017,Wednesday,2020-10-14,All,All,All,$,0,135000000
Reimpor,2019,16/10/2019,Wednesday,2020-10-14,All,All,All,$,1000000,128000000
Reimpor,2018,17/10/2018,Wednesday,2020-10-14,All,All,All,$,1000000,141000000
Reimpor,2015,14/10/2015,Wednesday,2020-10-14,All,All,All,$,0,178000000
Reimpor,2016,12/10/2016,Wednesday,2020-10-14,All,All,All,$,0,145000000
Reimpor,2020,14/10/2020,Wednesday,2020-10-14,All,All,All,$,0,145000000
Reimpor,2017,19/10/2017,Thursday,2020-10-15,All,All,All,$,1000000,136000000
Reimpor,2016,13/10/2016,Thursday,2020-10-15,All,All,All,$,1000000,145000000
Reimpor,2020,15/10/2020,Thursday,2020-10-15,All,All,All,$,1000000,146000000
Reimpor,2018,18/10/2018,Thursday,2020-10-15,All,All,All,$,0,141000000
Reimpor,2019,17/10/2019,Thursday,2020-10-15,All,All,All,$,1000000,129000000
Reimpor,2015,15/10/2015,Thursday,2020-10-15,All,All,All,$,2000000,180000000
Reimpor,2016,14/10/2016,Friday,2020-10-16,All,All,All,$,1000000,147000000
Reimpor,2015,16/10/2015,Friday,2020-10-16,All,All,All,$,1000000,181000000
Reimpor,2019,18/10/2019,Friday,2020-10-16,All,All,All,$,1000000,130000000
Reimpor,2020,16/10/2020,Friday,2020-10-16,All,All,All,$,1000000,146000000
Reimpor,2017,20/10/2017,Friday,2020-10-16,All,All,All,$,0,136000000
Reimpor,2018,19/10/2018,Friday,2020-10-16,All,All,All,$,0,141000000
Reimpor,2020,17/10/2020,Saturday,2020-10-17,All,All,All,$,0,147000000
Reimpor,2017,21/10/2017,Saturday,2020-10-17,All,All,All,$,0,137000000
Reimpor,2016,15/10/2016,Saturday,2020-10-17,All,All,All,$,0,147000000
Reimpor,2015,17/10/2015,Saturday,2020-10-17,All,All,All,$,0,181000000
Reimpor,2018,20/10/2018,Saturday,2020-10-17,All,All,All,$,0,141000000
Reimpor,2019,19/10/2019,Saturday,2020-10-17,All,All,All,$,0,130000000
Reimpor,2017,22/10/2017,Sunday,2020-10-18,All,All,All,$,0,137000000
Reimpor,2016,16/10/2016,Sunday,2020-10-18,All,All,All,$,0,147000000
Reimpor,2018,21/10/2018,Sunday,2020-10-18,All,All,All,$,0,142000000
Reimpor,2019,20/10/2019,Sunday,2020-10-18,All,All,All,$,0,130000000
Reimpor,2015,18/10/2015,Sunday,2020-10-18,All,All,All,$,1000000,181000000
Reimpor,2020,18/10/2020,Sunday,2020-10-18,All,All,All,$,0,147000000
Reimpor,2016,17/10/2016,Monday,2020-10-19,All,All,All,$,0,147000000
Reimpor,2020,19/10/2020,Monday,2020-10-19,All,All,All,$,0,147000000
Reimpor,2015,19/10/2015,Monday,2020-10-19,All,All,All,$,1000000,182000000
Reimpor,2019,21/10/2019,Monday,2020-10-19,All,All,All,$,2000000,132000000
Reimpor,2018,22/10/2018,Monday,2020-10-19,All,All,All,$,0,142000000
Reimpor,2017,23/10/2017,Monday,2020-10-19,All,All,All,$,0,137000000
Reimpor,2019,22/10/2019,Tuesday,2020-10-20,All,All,All,$,1000000,133000000
Reimpor,2018,23/10/2018,Tuesday,2020-10-20,All,All,All,$,0,142000000
Reimpor,2017,24/10/2017,Tuesday,2020-10-20,All,All,All,$,4000000,141000000
Reimpor,2016,18/10/2016,Tuesday,2020-10-20,All,All,All,$,1000000,148000000
Reimpor,2020,20/10/2020,Tuesday,2020-10-20,All,All,All,$,0,147000000
Reimpor,2015,20/10/2015,Tuesday,2020-10-20,All,All,All,$,1000000,183000000
Reimpor,2015,21/10/2015,Wednesday,2020-10-21,All,All,All,$,1000000,184000000
Reimpor,2017,25/10/2017,Wednesday,2020-10-21,All,All,All,$,0,142000000
Reimpor,2020,21/10/2020,Wednesday,2020-10-21,All,All,All,$,0,148000000
Reimpor,2016,19/10/2016,Wednesday,2020-10-21,All,All,All,$,0,149000000
Reimpor,2019,23/10/2019,Wednesday,2020-10-21,All,All,All,$,0,133000000
Reimpor,2018,24/10/2018,Wednesday,2020-10-21,All,All,All,$,1000000,144000000
Reimpor,2016,20/10/2016,Thursday,2020-10-22,All,All,All,$,1000000,150000000
Reimpor,2018,25/10/2018,Thursday,2020-10-22,All,All,All,$,0,144000000
Reimpor,2019,24/10/2019,Thursday,2020-10-22,All,All,All,$,0,134000000
Reimpor,2015,22/10/2015,Thursday,2020-10-22,All,All,All,$,1000000,185000000
Reimpor,2020,22/10/2020,Thursday,2020-10-22,All,All,All,$,1000000,149000000
Reimpor,2017,26/10/2017,Thursday,2020-10-22,All,All,All,$,1000000,143000000
Reimpor,2020,23/10/2020,Friday,2020-10-23,All,All,All,$,0,149000000
Reimpor,2016,21/10/2016,Friday,2020-10-23,All,All,All,$,1000000,150000000
Reimpor,2019,25/10/2019,Friday,2020-10-23,All,All,All,$,1000000,135000000
Reimpor,2017,27/10/2017,Friday,2020-10-23,All,All,All,$,0,143000000
Reimpor,2015,23/10/2015,Friday,2020-10-23,All,All,All,$,2000000,186000000
Reimpor,2018,26/10/2018,Friday,2020-10-23,All,All,All,$,0,144000000
Reimpor,2018,27/10/2018,Saturday,2020-10-24,All,All,All,$,0,144000000
Reimpor,2020,24/10/2020,Saturday,2020-10-24,All,All,All,$,0,149000000
Reimpor,2017,28/10/2017,Saturday,2020-10-24,All,All,All,$,0,143000000
Reimpor,2016,22/10/2016,Saturday,2020-10-24,All,All,All,$,0,150000000
Reimpor,2019,26/10/2019,Saturday,2020-10-24,All,All,All,$,0,135000000
Reimpor,2015,24/10/2015,Saturday,2020-10-24,All,All,All,$,0,186000000
Reimpor,2017,29/10/2017,Sunday,2020-10-25,All,All,All,$,0,143000000
Reimpor,2018,28/10/2018,Sunday,2020-10-25,All,All,All,$,0,144000000
Reimpor,2015,25/10/2015,Sunday,2020-10-25,All,All,All,$,3000000,189000000
Reimpor,2020,25/10/2020,Sunday,2020-10-25,All,All,All,$,0,149000000
Reimpor,2019,27/10/2019,Sunday,2020-10-25,All,All,All,$,0,135000000
Reimpor,2016,23/10/2016,Sunday,2020-10-25,All,All,All,$,0,150000000
Reimpor,2016,24/10/2016,Monday,2020-10-26,All,All,All,$,0,150000000
Reimpor,2020,26/10/2020,Monday,2020-10-26,All,All,All,$,0,149000000
Reimpor,2019,28/10/2019,Monday,2020-10-26,All,All,All,$,0,135000000
Reimpor,2017,30/10/2017,Monday,2020-10-26,All,All,All,$,1000000,144000000
Reimpor,2015,26/10/2015,Monday,2020-10-26,All,All,All,$,0,189000000
Reimpor,2018,29/10/2018,Monday,2020-10-26,All,All,All,$,1000000,145000000
Reimpor,2015,27/10/2015,Tuesday,2020-10-27,All,All,All,$,3000000,192000000
Reimpor,2019,29/10/2019,Tuesday,2020-10-27,All,All,All,$,1000000,135000000
